0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:07:52 +0100] "GET / HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:04 +0100] "GET /images/avatars/7.jpg HTTP/1.1" 200 2592
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:04 +0100] "GET /images/avatars/1.jpg HTTP/1.1" 200 2546
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:04 +0100] "GET /images/dropdown-header/abstract1.jpg HTTP/1.1" 200 35102
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:04 +0100] "GET /images/avatars/6.jpg HTTP/1.1" 200 2592
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:04 +0100] "GET /images/avatars/10.jpg HTTP/1.1" 200 1968
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:04 +0100] "GET /images/avatars/5.jpg HTTP/1.1" 200 2425
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:04 +0100] "GET /fonts/linearicons/Linearicons-Free.woff2?w118d HTTP/1.1" 200 21780
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:04 +0100] "GET /images/dropdown-header/abstract3.jpg HTTP/1.1" 200 20853
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:04 +0100] "GET /images/dropdown-header/abstract2.jpg HTTP/1.1" 200 9421
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /images/avatars/1.jpg HTTP/1.1" 200 2546
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /css/base.min.css HTTP/1.1" 200 641442
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /images/avatars/2.jpg HTTP/1.1" 200 2269
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /images/avatars/5.jpg HTTP/1.1" 200 2425
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /images/avatars/4.jpg HTTP/1.1" 200 2262
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /images/avatars/3.jpg HTTP/1.1" 200 1861
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /images/avatars/7.jpg HTTP/1.1" 200 2592
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /images/avatars/9.jpg HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /images/avatars/8.jpg HTTP/1.1" 200 1852
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /images/logo-inverse.png HTTP/1.1" 200 808
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /images/flagkit-svg/DE.svg HTTP/1.1" 200 945
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /personnel/employes HTTP/1.1" 200 184491
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /fonts/ionicons/ionicons.ttf?v=2.0.1 HTTP/1.1" 200 188508
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /fonts/fontawesome/fa-solid-900.woff2 HTTP/1.1" 200 79212
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /fonts/pe7-icons/Pe-icon-7-stroke.woff?d7yf1v HTTP/1.1" 200 58556
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /images/avatars/1.jpg HTTP/1.1" 200 2546
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /images/avatars/2.jpg HTTP/1.1" 200 2269
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /images/avatars/3.jpg HTTP/1.1" 200 1861
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /js/scripts-init/app.js HTTP/1.1" 200 4865
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:26 +0100] "GET /js/scripts-init/demo.js HTTP/1.1" 200 2737
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/scripts-init/charts/apex-charts.js HTTP/1.1" 200 54869
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/scripts-init/charts/apex-series.js HTTP/1.1" 200 9410
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/vendors/charts/apex-charts.js HTTP/1.1" 200 1207016
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/vendors/charts/charts-sparklines.js HTTP/1.1" 200 43250
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/scripts-init/charts/chartsjs-utils.js HTTP/1.1" 200 3506
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/scripts-init/charts/charts-sparklines.js HTTP/1.1" 200 1092
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/scripts-init/charts/chartjs.js HTTP/1.1" 200 15200
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/vendors/form-components/clipboard.js HTTP/1.1" 200 38645
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/scripts-init/form-components/clipboard.js HTTP/1.1" 200 101
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/vendors/form-components/daterangepicker.js HTTP/1.1" 200 63827
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/vendors/form-components/datepicker.js HTTP/1.1" 200 55868
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/scripts-init/form-components/datepicker.js HTTP/1.1" 200 2450
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/vendors/form-components/moment.js HTTP/1.1" 200 51638
0:0:0:0:0:0:0:1 - - [06/Jan/2021:20:08:27 +0100] "GET /js/vendors/form-components/bootstrap-multiselect.js HTTP/1.1" 200 53457
